해역,년도,광역시도,지선,위도,경도,,,,,,,,,,,
서해,2022,인천광역시,옹진군 소이작도(잘피),37.16805556,126.2180556,,,,,,,,,,,
서해,2022,인천광역시,옹진군 사항포,37.99027778,124.65,,,,,,,,,,,
서해,2022,인천광역시,옹진군 사항포,37.99027778,124.6708333,,,,,,,,,,,
서해,2022,인천광역시,옹진군 사항포,37.96805556,124.6708333,,,,,,,,,,,
서해,2022,인천광역시,옹진군 사항포,37.96805556,124.65,,,,,,,,,,,
남해,2022,경상남도,통영시 비진리,34.71805556,128.45,,,,,,,,,,,
남해,2022,경상남도,통영시 비진리,34.71805556,128.4708333,,,,,,,,,,,
남해,2022,경상남도,통영시 비진리,34.72083333,128.4708333,,,,,,,,,,,
남해,2022,경상남도,통영시 비진리,34.72083333,128.45,,,,,,,,,,,
남해,2022,경상남도,통영시 동항리,34.66805556,128.3,,,,,,,,,,,
남해,2022,경상남도,통영시 동항리,34.66805556,128.3208333,,,,,,,,,,,
남해,2022,경상남도,통영시 동항리,34.67083333,128.3208333,,,,,,,,,,,
남해,2022,경상남도,통영시 동항리,34.67083333,128.3,,,,,,,,,,,
남해,2022,경상남도,남해군 석교리,34.77083333,127.9,,,,,,,,,,,
남해,2022,경상남도,남해군 석교리,34.77083333,127.9208333,,,,,,,,,,,
남해,2022,경상남도,남해군 석교리,34.75,127.9208333,,,,,,,,,,,
남해,2022,경상남도,남해군 석교리,34.75,127.9,,,,,,,,,,,
남해,2022,전라남도,여수시 유송리,34.55,127.7208333,,,,,,,,,,,
남해,2022,전라남도,여수시 유송리,34.55,127.7180556,,,,,,,,,,,
남해,2022,전라남도,여수시 유송리,34.54027778,127.7180556,,,,,,,,,,,
남해,2022,전라남도,여수시 유송리,34.54027778,127.7208333,,,,,,,,,,,
남해,2022,전라남도,여수시 서도리,34.07083333,127.2680556,,,,,,,,,,,
남해,2022,전라남도,여수시 서도리,34.07083333,127.2902778,,,,,,,,,,,
남해,2022,전라남도,여수시 서도리,34.05,127.2902778,,,,,,,,,,,
남해,2022,전라남도,여수시 서도리,34.05,127.2680556,,,,,,,,,,,
남해,2022,전라남도,완도군 청계리,34.17083333,126.8902778,,,,,,,,,,,
남해,2022,전라남도,완도군 청계리,34.17083333,126.9,,,,,,,,,,,
남해,2022,전라남도,완도군 청계리,34.15,126.9,,,,,,,,,,,
남해,2022,전라남도,완도군 청계리,34.15,126.8902778,,,,,,,,,,,
제주,2022,제주특별자치도,제주시 신흥리,33.57083333,126.6402778,,,,,,,,,,,
제주,2022,제주특별자치도,제주시 신흥리,33.57083333,126.65,,,,,,,,,,,
제주,2022,제주특별자치도,제주시 신흥리,33.55,126.65,,,,,,,,,,,
제주,2022,제주특별자치도,제주시 신흥리,33.55,126.6402778,,,,,,,,,,,
제주,2022,제주특별자치도,서귀포시 남원리1,33.26805556,126.7,,,,,,,,,,,
제주,2022,제주특별자치도,서귀포시 남원리1,33.26805556,126.7208333,,,,,,,,,,,
제주,2022,제주특별자치도,서귀포시 남원리1,33.27083333,126.7208333,,,,,,,,,,,
제주,2022,제주특별자치도,서귀포시 남원리1,33.27083333,126.7,,,,,,,,,,,
제주,2022,제주특별자치도,서귀포시 중문동,33.25,126.4208333,,,,,,,,,,,
제주,2022,제주특별자치도,서귀포시 중문동,33.25,126.4180556,,,,,,,,,,,
제주,2022,제주특별자치도,서귀포시 중문동,33.24027778,126.4180556,,,,,,,,,,,
제주,2022,제주특별자치도,서귀포시 중문동,33.24027778,126.4208333,,,,,,,,,,,
제주,2022,제주특별자치도,서귀포시 태흥1리,33.26805556,126.7180556,,,,,,,,,,,
제주,2022,제주특별자치도,서귀포시 태흥1리,33.26805556,126.7402778,,,,,,,,,,,
제주,2022,제주특별자치도,서귀포시 태흥1리,33.27083333,126.7402778,,,,,,,,,,,
제주,2022,제주특별자치도,서귀포시 태흥1리,33.27083333,126.7180556,,,,,,,,,,,
